,Unnamed: 0,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season,teamWon,comeback,margin
39124,39124,Spain,2013-06-04,Sociedad,Malaga,4.0,2.0,H,3.0,1.0,H,2012-2013,Sociedad,False,0
39125,39125,Spain,2013-07-04,Celta,Vallecano,0.0,2.0,A,0.0,1.0,A,2012-2013,Vallecano,False,0
39126,39126,Spain,2013-07-04,Getafe,Ath Madrid,0.0,0.0,D,0.0,0.0,D,2012-2013,Blank,False,0
39127,39127,Spain,2013-07-04,Osasuna,Espanol,0.0,2.0,A,0.0,0.0,D,2012-2013,Espanol,False,0
39128,39128,Spain,2013-07-04,Valencia,Valladolid,2.0,1.0,H,1.0,0.0,H,2012-2013,Valencia,False,0
39129,39129,Spain,2013-08-04,Sevilla,Ath Bilbao,2.0,1.0,H,1.0,0.0,H,2013-2014,Sevilla,False,0
39130,39130,Spain,2013-12-04,Betis,Sevilla,3.0,3.0,D,1.0,3.0,A,2013-2014,Blank,Betis,2
39131,39131,Spain,2013-04-13,Espanol,Valencia,3.0,3.0,D,1.0,0.0,H,2012-2013,Blank,Valencia,1
39132,39132,Spain,2013-04-13,Levante,La Coruna,0.0,4.0,A,0.0,3.0,A,2012-2013,La Coruna,False,0
39133,39133,Spain,2013-04-13,Malaga,Osasuna,1.0,0.0,H,0.0,0.0,D,2012-2013,Malaga,False,0
39134,39134,Spain,2013-04-13,Valladolid,Getafe,2.0,1.0,H,0.0,1.0,A,2012-2013,Valladolid,Valladolid,2
39135,39135,Spain,2013-04-14,Ath Bilbao,Real Madrid,0.0,3.0,A,0.0,1.0,A,2012-2013,Real Madrid,False,0
39136,39136,Spain,2013-04-14,Ath Madrid,Granada,5.0,0.0,H,2.0,0.0,H,2012-2013,Ath Madrid,False,0
39137,39137,Spain,2013-04-14,Vallecano,Sociedad,0.0,2.0,A,0.0,2.0,A,2012-2013,Sociedad,False,0
39138,39138,Spain,2013-04-14,Zaragoza,Barcelona,0.0,3.0,A,0.0,2.0,A,2012-2013,Barcelona,False,0
39139,39139,Spain,2013-04-15,Mallorca,Celta,1.0,0.0,H,0.0,0.0,D,2012-2013,Mallorca,False,0
39140,39140,Spain,2013-04-19,Mallorca,Vallecano,1.0,1.0,D,1.0,1.0,D,2012-2013,Blank,False,0
39141,39141,Spain,2013-04-20,Barcelona,Levante,1.0,0.0,H,0.0,0.0,D,2012-2013,Barcelona,False,0
39142,39142,Spain,2013-04-20,Granada,Valladolid,1.0,1.0,D,0.0,0.0,D,2012-2013,Blank,False,0
39143,39143,Spain,2013-04-20,Real Madrid,Betis,3.0,1.0,H,1.0,0.0,H,2012-2013,Real Madrid,False,0
39144,39144,Spain,2013-04-20,Valencia,Malaga,5.0,1.0,H,4.0,1.0,H,2012-2013,Valencia,False,0
39145,39145,Spain,2013-04-21,Getafe,Espanol,0.0,2.0,A,0.0,1.0,A,2012-2013,Espanol,False,0
39146,39146,Spain,2013-04-21,La Coruna,Ath Bilbao,1.0,1.0,D,1.0,1.0,D,2012-2013,Blank,False,0
39147,39147,Spain,2013-04-21,Osasuna,Sociedad,0.0,0.0,D,0.0,0.0,D,2012-2013,Blank,False,0
39148,39148,Spain,2013-04-21,Sevilla,Ath Madrid,0.0,1.0,A,0.0,0.0,D,2012-2013,Ath Madrid,False,0
39149,39149,Spain,2013-04-22,Celta,Zaragoza,2.0,1.0,H,1.0,1.0,D,2012-2013,Celta,False,0
39150,39150,Spain,2013-04-26,Vallecano,Osasuna,2.0,2.0,D,1.0,2.0,A,2012-2013,Blank,Vallecano,1
39151,39151,Spain,2013-04-27,Ath Bilbao,Barcelona,2.0,2.0,D,1.0,0.0,H,2012-2013,Blank,Barcelona,1
39152,39152,Spain,2013-04-27,Ath Madrid,Real Madrid,1.0,2.0,A,1.0,1.0,D,2012-2013,Real Madrid,False,0
39153,39153,Spain,2013-04-27,Levante,Celta,0.0,1.0,A,0.0,1.0,A,2012-2013,Celta,False,0
39154,39154,Spain,2013-04-27,Zaragoza,Mallorca,3.0,2.0,H,1.0,1.0,D,2012-2013,Zaragoza,False,0
39155,39155,Spain,2013-04-28,Espanol,Granada,0.0,1.0,A,0.0,1.0,A,2012-2013,Granada,False,0
39156,39156,Spain,2013-04-28,Malaga,Getafe,2.0,1.0,H,1.0,0.0,H,2012-2013,Malaga,False,0
39157,39157,Spain,2013-04-28,Sociedad,Valencia,4.0,2.0,H,1.0,1.0,D,2012-2013,Sociedad,False,0
39158,39158,Spain,2013-04-28,Valladolid,Sevilla,1.0,1.0,D,1.0,0.0,H,2012-2013,Blank,Sevilla,1
39159,39159,Spain,2013-04-29,Betis,La Coruna,1.0,1.0,D,0.0,1.0,A,2012-2013,Blank,Betis,1
39160,39160,Spain,2013-03-05,Celta,Ath Bilbao,1.0,1.0,D,0.0,1.0,A,2012-2013,Blank,Celta,1
39161,39161,Spain,2013-04-05,Granada,Malaga,1.0,0.0,H,1.0,0.0,H,2012-2013,Granada,False,0
39162,39162,Spain,2013-04-05,La Coruna,Ath Madrid,0.0,0.0,D,0.0,0.0,D,2012-2013,Blank,False,0
39163,39163,Spain,2013-04-05,Real Madrid,Valladolid,4.0,3.0,H,2.0,2.0,D,2012-2013,Real Madrid,False,0
39164,39164,Spain,2013-04-05,Valencia,Osasuna,4.0,0.0,H,2.0,0.0,H,2012-2013,Valencia,False,0
39165,39165,Spain,2013-05-05,Barcelona,Betis,4.0,2.0,H,1.0,2.0,A,2012-2013,Barcelona,Barcelona,3
39166,39166,Spain,2013-05-05,Mallorca,Levante,1.0,1.0,D,1.0,1.0,D,2012-2013,Blank,False,0
39167,39167,Spain,2013-05-05,Sevilla,Espanol,3.0,0.0,H,3.0,0.0,H,2012-2013,Sevilla,False,0
39168,39168,Spain,2013-05-05,Zaragoza,Vallecano,3.0,0.0,H,1.0,0.0,H,2012-2013,Zaragoza,False,0
39169,39169,Spain,2013-06-05,Getafe,Sociedad,2.0,1.0,H,2.0,1.0,H,2012-2013,Getafe,False,0
39170,39170,Spain,2013-08-05,Celta,Ath Madrid,1.0,3.0,A,0.0,0.0,D,2013-2014,Ath Madrid,False,0
39171,39171,Spain,2013-08-05,Real Madrid,Malaga,6.0,2.0,H,4.0,2.0,H,2013-2014,Real Madrid,False,0
39172,39172,Spain,2013-10-05,Levante,Zaragoza,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39173,39173,Spain,2013-11-05,Ath Bilbao,Mallorca,2.0,1.0,H,1.0,0.0,H,2013-2014,Ath Bilbao,False,0
39174,39174,Spain,2013-11-05,Espanol,Real Madrid,1.0,1.0,D,1.0,0.0,H,2013-2014,Blank,Real Madrid,1
39175,39175,Spain,2013-11-05,Osasuna,Getafe,1.0,0.0,H,0.0,0.0,D,2013-2014,Osasuna,False,0
39176,39176,Spain,2013-11-05,Valladolid,La Coruna,1.0,0.0,H,0.0,0.0,D,2013-2014,Valladolid,False,0
39177,39177,Spain,2013-12-05,Ath Madrid,Barcelona,1.0,2.0,A,0.0,0.0,D,2013-2014,Barcelona,False,0
39178,39178,Spain,2013-12-05,Betis,Celta,1.0,0.0,H,0.0,0.0,D,2013-2014,Betis,False,0
39179,39179,Spain,2013-12-05,Malaga,Sevilla,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39180,39180,Spain,2013-12-05,Vallecano,Valencia,0.0,4.0,A,0.0,2.0,A,2013-2014,Valencia,False,0
39181,39181,Spain,2013-05-13,Sociedad,Granada,2.0,2.0,D,2.0,1.0,H,2012-2013,Blank,Granada,1
39182,39182,Spain,2013-05-18,Getafe,Valencia,0.0,1.0,A,0.0,1.0,A,2012-2013,Valencia,False,0
39183,39183,Spain,2013-05-18,Granada,Osasuna,3.0,0.0,H,1.0,0.0,H,2012-2013,Granada,False,0
39184,39184,Spain,2013-05-18,Sevilla,Sociedad,1.0,2.0,A,1.0,2.0,A,2012-2013,Sociedad,False,0
39185,39185,Spain,2013-05-19,Barcelona,Valladolid,2.0,1.0,H,2.0,0.0,H,2012-2013,Barcelona,False,0
39186,39186,Spain,2013-05-19,La Coruna,Espanol,2.0,0.0,H,0.0,0.0,D,2012-2013,La Coruna,False,0
39187,39187,Spain,2013-05-19,Levante,Vallecano,2.0,3.0,A,0.0,1.0,A,2012-2013,Vallecano,False,0
39188,39188,Spain,2013-05-19,Zaragoza,Ath Bilbao,1.0,2.0,A,1.0,0.0,H,2012-2013,Ath Bilbao,Ath Bilbao,2
39189,39189,Spain,2013-05-20,Mallorca,Betis,1.0,0.0,H,1.0,0.0,H,2012-2013,Mallorca,False,0
39190,39190,Spain,2013-05-26,Ath Bilbao,Levante,0.0,1.0,A,0.0,0.0,D,2012-2013,Levante,False,0
39191,39191,Spain,2013-05-26,Ath Madrid,Mallorca,0.0,0.0,D,0.0,0.0,D,2012-2013,Blank,False,0
39192,39192,Spain,2013-05-26,Betis,Zaragoza,4.0,0.0,H,2.0,0.0,H,2012-2013,Betis,False,0
39193,39193,Spain,2013-05-26,Espanol,Barcelona,0.0,2.0,A,0.0,1.0,A,2012-2013,Barcelona,False,0
39194,39194,Spain,2013-05-26,Getafe,Vallecano,1.0,2.0,A,0.0,0.0,D,2012-2013,Vallecano,False,0
39195,39195,Spain,2013-05-26,Malaga,La Coruna,3.0,1.0,H,1.0,0.0,H,2012-2013,Malaga,False,0
39196,39196,Spain,2013-05-26,Osasuna,Sevilla,2.0,1.0,H,0.0,0.0,D,2012-2013,Osasuna,False,0
39197,39197,Spain,2013-05-26,Sociedad,Real Madrid,3.0,3.0,D,0.0,1.0,A,2012-2013,Blank,Sociedad,1
39198,39198,Spain,2013-05-26,Valencia,Granada,1.0,0.0,H,0.0,0.0,D,2012-2013,Valencia,False,0
39199,39199,Spain,2013-05-26,Valladolid,Celta,0.0,2.0,A,0.0,1.0,A,2012-2013,Celta,False,0
39200,39200,Spain,2013-01-06,Barcelona,Malaga,4.0,1.0,H,3.0,0.0,H,2012-2013,Barcelona,False,0
39201,39201,Spain,2013-01-06,Celta,Espanol,1.0,0.0,H,1.0,0.0,H,2012-2013,Celta,False,0
39202,39202,Spain,2013-01-06,Granada,Getafe,2.0,0.0,H,1.0,0.0,H,2012-2013,Granada,False,0
39203,39203,Spain,2013-01-06,La Coruna,Sociedad,0.0,1.0,A,0.0,1.0,A,2012-2013,Sociedad,False,0
39204,39204,Spain,2013-01-06,Levante,Betis,1.0,1.0,D,0.0,0.0,D,2012-2013,Blank,False,0
39205,39205,Spain,2013-01-06,Mallorca,Valladolid,4.0,2.0,H,2.0,1.0,H,2012-2013,Mallorca,False,0
39206,39206,Spain,2013-01-06,Real Madrid,Osasuna,4.0,2.0,H,2.0,0.0,H,2012-2013,Real Madrid,False,0
39207,39207,Spain,2013-01-06,Sevilla,Valencia,4.0,3.0,H,2.0,1.0,H,2012-2013,Sevilla,False,0
39208,39208,Spain,2013-01-06,Vallecano,Ath Bilbao,2.0,2.0,D,1.0,1.0,D,2012-2013,Blank,False,0
39209,39209,Spain,2013-01-06,Zaragoza,Ath Madrid,1.0,3.0,A,0.0,0.0,D,2012-2013,Ath Madrid,False,0
39210,39210,Spain,2013-08-17,Sociedad,Getafe,2.0,0.0,H,1.0,0.0,H,2013-2014,Sociedad,False,0
39211,39211,Spain,2013-08-17,Valencia,Malaga,1.0,0.0,H,0.0,0.0,D,2013-2014,Valencia,False,0
39212,39212,Spain,2013-08-17,Valladolid,Ath Bilbao,1.0,2.0,A,1.0,1.0,D,2013-2014,Ath Bilbao,False,0
39213,39213,Spain,2013-08-18,Barcelona,Levante,7.0,0.0,H,6.0,0.0,H,2013-2014,Barcelona,False,0
39214,39214,Spain,2013-08-18,Osasuna,Granada,1.0,2.0,A,0.0,2.0,A,2013-2014,Granada,False,0
39215,39215,Spain,2013-08-18,Real Madrid,Betis,2.0,1.0,H,1.0,1.0,D,2013-2014,Real Madrid,False,0
39216,39216,Spain,2013-08-18,Sevilla,Ath Madrid,1.0,3.0,A,1.0,1.0,D,2013-2014,Ath Madrid,False,0
39217,39217,Spain,2013-08-19,Almeria,Villarreal,2.0,3.0,A,1.0,0.0,H,2013-2014,Villarreal,Villarreal,2
39218,39218,Spain,2013-08-19,Celta,Espanol,2.0,2.0,D,1.0,0.0,H,2013-2014,Blank,Espanol,1
39219,39219,Spain,2013-08-19,Vallecano,Elche,3.0,0.0,H,2.0,0.0,H,2013-2014,Vallecano,False,0
39220,39220,Spain,2013-08-23,Ath Bilbao,Osasuna,2.0,0.0,H,1.0,0.0,H,2013-2014,Ath Bilbao,False,0
39221,39221,Spain,2013-08-23,Getafe,Almeria,2.0,2.0,D,1.0,2.0,A,2013-2014,Blank,Getafe,1
39222,39222,Spain,2013-08-24,Elche,Sociedad,1.0,1.0,D,1.0,0.0,H,2013-2014,Blank,Sociedad,1
39223,39223,Spain,2013-08-24,Espanol,Valencia,3.0,1.0,H,1.0,1.0,D,2013-2014,Espanol,False,0
39224,39224,Spain,2013-08-24,Villarreal,Valladolid,2.0,1.0,H,1.0,1.0,D,2013-2014,Villarreal,False,0
39225,39225,Spain,2013-08-25,Ath Madrid,Vallecano,5.0,0.0,H,3.0,0.0,H,2013-2014,Ath Madrid,False,0
39226,39226,Spain,2013-08-25,Betis,Celta,1.0,2.0,A,0.0,0.0,D,2013-2014,Celta,False,0
39227,39227,Spain,2013-08-25,Levante,Sevilla,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39228,39228,Spain,2013-08-25,Malaga,Barcelona,0.0,1.0,A,0.0,1.0,A,2013-2014,Barcelona,False,0
39229,39229,Spain,2013-08-26,Granada,Real Madrid,0.0,1.0,A,0.0,1.0,A,2013-2014,Real Madrid,False,0
39230,39230,Spain,2013-08-30,Almeria,Elche,2.0,2.0,D,2.0,1.0,H,2013-2014,Blank,Elche,1
39231,39231,Spain,2013-08-30,Vallecano,Levante,1.0,2.0,A,0.0,1.0,A,2013-2014,Levante,False,0
39232,39232,Spain,2013-08-31,Celta,Granada,1.0,1.0,D,1.0,0.0,H,2013-2014,Blank,Granada,1
39233,39233,Spain,2013-08-31,Osasuna,Villarreal,0.0,3.0,A,0.0,2.0,A,2013-2014,Villarreal,False,0
39234,39234,Spain,2013-08-31,Valladolid,Getafe,1.0,0.0,H,0.0,0.0,D,2013-2014,Valladolid,False,0
39235,39235,Spain,2013-01-09,Espanol,Betis,0.0,0.0,D,0.0,0.0,D,2012-2013,Blank,False,0
39236,39236,Spain,2013-01-09,Real Madrid,Ath Bilbao,3.0,1.0,H,2.0,0.0,H,2012-2013,Real Madrid,False,0
39237,39237,Spain,2013-01-09,Sevilla,Malaga,2.0,2.0,D,1.0,1.0,D,2012-2013,Blank,False,0
39238,39238,Spain,2013-01-09,Sociedad,Ath Madrid,1.0,2.0,A,0.0,1.0,A,2012-2013,Ath Madrid,False,0
39239,39239,Spain,2013-01-09,Valencia,Barcelona,2.0,3.0,A,2.0,3.0,A,2012-2013,Barcelona,False,0
39240,39240,Spain,2013-09-14,Ath Madrid,Almeria,4.0,2.0,H,2.0,1.0,H,2013-2014,Ath Madrid,False,0
39241,39241,Spain,2013-09-14,Barcelona,Sevilla,3.0,2.0,H,1.0,0.0,H,2013-2014,Barcelona,False,0
39242,39242,Spain,2013-09-14,Levante,Sociedad,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39243,39243,Spain,2013-09-14,Villarreal,Real Madrid,2.0,2.0,D,1.0,1.0,D,2013-2014,Blank,False,0
39244,39244,Spain,2013-09-15,Betis,Valencia,3.0,1.0,H,3.0,0.0,H,2013-2014,Betis,False,0
39245,39245,Spain,2013-09-15,Getafe,Osasuna,2.0,1.0,H,1.0,1.0,D,2013-2014,Getafe,False,0
39246,39246,Spain,2013-09-15,Granada,Espanol,0.0,1.0,A,0.0,0.0,D,2013-2014,Espanol,False,0
39247,39247,Spain,2013-09-15,Malaga,Vallecano,5.0,0.0,H,2.0,0.0,H,2013-2014,Malaga,False,0
39248,39248,Spain,2013-09-16,Ath Bilbao,Celta,3.0,2.0,H,1.0,1.0,D,2013-2014,Ath Bilbao,False,0
39249,39249,Spain,2013-09-16,Elche,Valladolid,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39250,39250,Spain,2013-09-20,Osasuna,Elche,2.0,1.0,H,1.0,0.0,H,2013-2014,Osasuna,False,0
39251,39251,Spain,2013-09-21,Almeria,Levante,2.0,2.0,D,1.0,0.0,H,2013-2014,Blank,Levante,1
39252,39252,Spain,2013-09-21,Sociedad,Malaga,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39253,39253,Spain,2013-09-21,Valladolid,Ath Madrid,0.0,2.0,A,0.0,0.0,D,2013-2014,Ath Madrid,False,0
39254,39254,Spain,2013-09-21,Vallecano,Barcelona,0.0,4.0,A,0.0,1.0,A,2013-2014,Barcelona,False,0
39255,39255,Spain,2013-09-22,Betis,Granada,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39256,39256,Spain,2013-09-22,Celta,Villarreal,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39257,39257,Spain,2013-09-22,Real Madrid,Getafe,4.0,1.0,H,2.0,1.0,H,2013-2014,Real Madrid,False,0
39258,39258,Spain,2013-09-22,Valencia,Sevilla,3.0,1.0,H,1.0,0.0,H,2013-2014,Valencia,False,0
39259,39259,Spain,2013-09-23,Espanol,Ath Bilbao,3.0,2.0,H,1.0,1.0,D,2013-2014,Espanol,False,0
39260,39260,Spain,2013-09-24,Ath Madrid,Osasuna,2.0,1.0,H,2.0,1.0,H,2013-2014,Ath Madrid,False,0
39261,39261,Spain,2013-09-24,Barcelona,Sociedad,4.0,1.0,H,3.0,0.0,H,2013-2014,Barcelona,False,0
39262,39262,Spain,2013-09-24,Levante,Valladolid,1.0,1.0,D,1.0,1.0,D,2013-2014,Blank,False,0
39263,39263,Spain,2013-09-24,Malaga,Almeria,2.0,0.0,H,0.0,0.0,D,2013-2014,Malaga,False,0
39264,39264,Spain,2013-09-25,Elche,Real Madrid,1.0,2.0,A,0.0,0.0,D,2013-2014,Real Madrid,False,0
39265,39265,Spain,2013-09-25,Granada,Valencia,0.0,1.0,A,0.0,0.0,D,2013-2014,Valencia,False,0
39266,39266,Spain,2013-09-25,Sevilla,Vallecano,4.0,1.0,H,1.0,0.0,H,2013-2014,Sevilla,False,0
39267,39267,Spain,2013-09-26,Ath Bilbao,Betis,2.0,1.0,H,0.0,0.0,D,2013-2014,Ath Bilbao,False,0
39268,39268,Spain,2013-09-26,Getafe,Celta,2.0,0.0,H,1.0,0.0,H,2013-2014,Getafe,False,0
39269,39269,Spain,2013-09-26,Villarreal,Espanol,2.0,1.0,H,1.0,0.0,H,2013-2014,Villarreal,False,0
39270,39270,Spain,2013-09-27,Valladolid,Malaga,2.0,2.0,D,0.0,1.0,A,2013-2014,Blank,Valladolid,1
39271,39271,Spain,2013-09-28,Almeria,Barcelona,0.0,2.0,A,0.0,1.0,A,2013-2014,Barcelona,False,0
39272,39272,Spain,2013-09-28,Real Madrid,Ath Madrid,0.0,1.0,A,0.0,1.0,A,2013-2014,Ath Madrid,False,0
39273,39273,Spain,2013-09-28,Sociedad,Sevilla,1.0,1.0,D,0.0,1.0,A,2013-2014,Blank,Sociedad,1
39274,39274,Spain,2013-09-28,Valencia,Vallecano,1.0,0.0,H,1.0,0.0,H,2013-2014,Valencia,False,0
39275,39275,Spain,2013-09-29,Betis,Villarreal,1.0,0.0,H,1.0,0.0,H,2013-2014,Betis,False,0
39276,39276,Spain,2013-09-29,Celta,Elche,0.0,1.0,A,0.0,0.0,D,2013-2014,Elche,False,0
39277,39277,Spain,2013-09-29,Espanol,Getafe,0.0,2.0,A,0.0,0.0,D,2013-2014,Getafe,False,0
39278,39278,Spain,2013-09-29,Osasuna,Levante,0.0,1.0,A,0.0,0.0,D,2013-2014,Levante,False,0
39279,39279,Spain,2013-09-30,Granada,Ath Bilbao,2.0,0.0,H,0.0,0.0,D,2013-2014,Granada,False,0
39280,39280,Spain,2013-04-10,Malaga,Osasuna,0.0,1.0,A,0.0,1.0,A,2012-2013,Osasuna,False,0
39281,39281,Spain,2013-04-10,Villarreal,Granada,3.0,0.0,H,1.0,0.0,H,2012-2013,Villarreal,False,0
39282,39282,Spain,2013-05-10,Barcelona,Valladolid,4.0,1.0,H,1.0,1.0,D,2012-2013,Barcelona,False,0
39283,39283,Spain,2013-05-10,Elche,Espanol,2.0,1.0,H,1.0,0.0,H,2012-2013,Elche,False,0
39284,39284,Spain,2013-05-10,Levante,Real Madrid,2.0,3.0,A,0.0,0.0,D,2012-2013,Real Madrid,False,0
39285,39285,Spain,2013-05-10,Vallecano,Sociedad,1.0,0.0,H,0.0,0.0,D,2012-2013,Vallecano,False,0
39286,39286,Spain,2013-06-10,Ath Bilbao,Valencia,1.0,1.0,D,0.0,1.0,A,2012-2013,Blank,Ath Bilbao,1
39287,39287,Spain,2013-06-10,Ath Madrid,Celta,2.0,1.0,H,1.0,0.0,H,2012-2013,Ath Madrid,False,0
39288,39288,Spain,2013-06-10,Getafe,Betis,3.0,1.0,H,3.0,0.0,H,2012-2013,Getafe,False,0
39289,39289,Spain,2013-06-10,Sevilla,Almeria,2.0,1.0,H,1.0,1.0,D,2012-2013,Sevilla,False,0
39290,39290,Spain,2013-10-19,Espanol,Ath Madrid,1.0,0.0,H,0.0,0.0,D,2013-2014,Espanol,False,0
39291,39291,Spain,2013-10-19,Osasuna,Barcelona,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39292,39292,Spain,2013-10-19,Real Madrid,Malaga,2.0,0.0,H,0.0,0.0,D,2013-2014,Real Madrid,False,0
39293,39293,Spain,2013-10-19,Valencia,Sociedad,1.0,2.0,A,0.0,1.0,A,2013-2014,Sociedad,False,0
39294,39294,Spain,2013-10-20,Almeria,Vallecano,0.0,1.0,A,0.0,0.0,D,2013-2014,Vallecano,False,0
39295,39295,Spain,2013-10-20,Betis,Elche,1.0,2.0,A,1.0,2.0,A,2013-2014,Elche,False,0
39296,39296,Spain,2013-10-20,Granada,Getafe,0.0,2.0,A,0.0,0.0,D,2013-2014,Getafe,False,0
39297,39297,Spain,2013-10-20,Valladolid,Sevilla,2.0,2.0,D,0.0,2.0,A,2013-2014,Blank,Valladolid,2
39298,39298,Spain,2013-10-21,Ath Bilbao,Villarreal,2.0,0.0,H,2.0,0.0,H,2013-2014,Ath Bilbao,False,0
39299,39299,Spain,2013-10-21,Celta,Levante,0.0,1.0,A,0.0,0.0,D,2013-2014,Levante,False,0
39300,39300,Spain,2013-10-25,Vallecano,Valladolid,0.0,3.0,A,0.0,2.0,A,2013-2014,Valladolid,False,0
39301,39301,Spain,2013-10-26,Barcelona,Real Madrid,2.0,1.0,H,1.0,0.0,H,2013-2014,Barcelona,False,0
39302,39302,Spain,2013-10-26,Elche,Granada,0.0,1.0,A,0.0,1.0,A,2013-2014,Granada,False,0
39303,39303,Spain,2013-10-26,Levante,Espanol,3.0,0.0,H,2.0,0.0,H,2013-2014,Levante,False,0
39304,39304,Spain,2013-10-26,Malaga,Celta,0.0,5.0,A,0.0,2.0,A,2013-2014,Celta,False,0
39305,39305,Spain,2013-10-27,Ath Madrid,Betis,5.0,0.0,H,1.0,0.0,H,2013-2014,Ath Madrid,False,0
39306,39306,Spain,2013-10-27,Sevilla,Osasuna,2.0,1.0,H,0.0,0.0,D,2013-2014,Sevilla,False,0
39307,39307,Spain,2013-10-27,Sociedad,Almeria,3.0,0.0,H,1.0,0.0,H,2013-2014,Sociedad,False,0
39308,39308,Spain,2013-10-27,Villarreal,Valencia,4.0,1.0,H,2.0,0.0,H,2013-2014,Villarreal,False,0
39309,39309,Spain,2013-10-28,Getafe,Ath Bilbao,0.0,1.0,A,0.0,1.0,A,2013-2014,Ath Bilbao,False,0
39310,39310,Spain,2013-10-29,Celta,Barcelona,0.0,3.0,A,0.0,1.0,A,2013-2014,Barcelona,False,0
39311,39311,Spain,2013-10-29,Espanol,Malaga,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39312,39312,Spain,2013-10-30,Osasuna,Vallecano,3.0,1.0,H,2.0,0.0,H,2013-2014,Osasuna,False,0
39313,39313,Spain,2013-10-30,Real Madrid,Sevilla,7.0,3.0,H,3.0,2.0,H,2013-2014,Real Madrid,False,0
39314,39314,Spain,2013-10-30,Valencia,Almeria,1.0,2.0,A,1.0,0.0,H,2013-2014,Almeria,Almeria,2
39315,39315,Spain,2013-10-30,Valladolid,Sociedad,2.0,2.0,D,0.0,1.0,A,2013-2014,Blank,Valladolid,1
39316,39316,Spain,2013-10-31,Ath Bilbao,Elche,2.0,2.0,D,0.0,1.0,A,2013-2014,Blank,Ath Bilbao,1
39317,39317,Spain,2013-10-31,Betis,Levante,0.0,0.0,D,0.0,0.0,D,2013-2014,Blank,False,0
39318,39318,Spain,2013-10-31,Granada,Ath Madrid,1.0,2.0,A,0.0,1.0,A,2013-2014,Ath Madrid,False,0
39319,39319,Spain,2013-10-31,Villarreal,Getafe,0.0,2.0,A,0.0,1.0,A,2013-2014,Getafe,False,0
39320,39320,Spain,2013-01-11,Barcelona,Espanol,1.0,0.0,H,0.0,0.0,D,2012-2013,Barcelona,False,0
39321,39321,Spain,2013-02-11,Almeria,Valladolid,1.0,0.0,H,1.0,0.0,H,2012-2013,Almeria,False,0
39322,39322,Spain,2013-02-11,Sevilla,Celta,0.0,1.0,A,0.0,0.0,D,2012-2013,Celta,False,0
39323,39323,Spain,2013-02-11,Sociedad,Osasuna,5.0,0.0,H,1.0,0.0,H,2012-2013,Sociedad,False,0
39324,39324,Spain,2013-02-11,Vallecano,Real Madrid,2.0,3.0,A,0.0,2.0,A,2012-2013,Real Madrid,False,0
39325,39325,Spain,2013-03-11,Ath Madrid,Ath Bilbao,2.0,0.0,H,2.0,0.0,H,2012-2013,Ath Madrid,False,0
39326,39326,Spain,2013-03-11,Getafe,Valencia,0.0,1.0,A,0.0,1.0,A,2012-2013,Valencia,False,0
39327,39327,Spain,2013-03-11,Levante,Granada,0.0,1.0,A,0.0,0.0,D,2012-2013,Granada,False,0
39328,39328,Spain,2013-03-11,Malaga,Betis,3.0,2.0,H,1.0,1.0,D,2012-2013,Malaga,False,0
39329,39329,Spain,2013-04-11,Elche,Villarreal,0.0,1.0,A,0.0,0.0,D,2012-2013,Villarreal,False,0
39330,39330,Spain,2013-08-11,Granada,Malaga,3.0,1.0,H,0.0,0.0,D,2013-2014,Granada,False,0
39331,39331,Spain,2013-08-11,Osasuna,Almeria,0.0,1.0,A,0.0,1.0,A,2013-2014,Almeria,False,0
39332,39332,Spain,2013-09-11,Ath Bilbao,Levante,2.0,1.0,H,0.0,1.0,A,2013-2014,Ath Bilbao,Ath Bilbao,2
39333,39333,Spain,2013-09-11,Celta,Vallecano,0.0,2.0,A,0.0,1.0,A,2013-2014,Vallecano,False,0
39334,39334,Spain,2013-09-11,Getafe,Elche,1.0,1.0,D,1.0,0.0,H,2013-2014,Blank,Elche,1
39335,39335,Spain,2013-09-11,Real Madrid,Sociedad,5.0,1.0,H,4.0,0.0,H,2013-2014,Real Madrid,False,0
39336,39336,Spain,2013-10-11,Betis,Barcelona,1.0,4.0,A,0.0,2.0,A,2013-2014,Barcelona,False,0
39337,39337,Spain,2013-10-11,Espanol,Sevilla,1.0,3.0,A,1.0,2.0,A,2013-2014,Sevilla,False,0
39338,39338,Spain,2013-10-11,Valencia,Valladolid,2.0,2.0,D,1.0,1.0,D,2013-2014,Blank,False,0
39339,39339,Spain,2013-10-11,Villarreal,Ath Madrid,1.0,1.0,D,0.0,1.0,A,2013-2014,Blank,Villarreal,1
